Text,Author,Likes,Date
you tryin to tell me that exter was scripted theres no way,PIGEOT,1,2023-04-06T23:36:25Z
ludwig can you guys sign zain into moist esports?,s4mmy,0,2023-04-06T23:35:32Z
its ok man,Joel Hagdahl,0,2023-04-07T08:45:04Z
IM SO FUCKING DUMB,s4mmy,1,2023-04-06T23:36:15Z
I wonder if the content plan wasn't in motion if Lud would've revealed the hand-off at the end on stream. Like if highlighting the signing and the CTA on Zain's new channel wasn't lined up if he woulda leaked early for the reaction,Protean,0,2023-04-06T23:34:54Z
Why did zain get demonetized?,Lyyre,1,2023-04-06T23:33:54Z
GenghisZuan strikes again!,Aaron Batilo,1,2023-04-06T23:33:45Z
Alternate title: How did the king of scams scam the king of smash,Come Fast To Get Into My Body,277,2023-04-06T23:33:37Z
​@jooshe  I like to believe your theory though. 🤣,Vixey Teh,6,2023-04-07T00:09:48Z
@filesnail that makes much more sense. RIP youtube,jooshe,9,2023-04-06T23:41:43Z
@jooshe It's a duplicated comment from another person/,filesnail,20,2023-04-06T23:38:51Z
when a porn bot actually watches the video lmao,jooshe,11,2023-04-06T23:38:10Z
"the good ol  trick of scamming your chat for respect. well done sir, now you're moving in the correct dirrection. forgiven for the previous/ongoing drama.",Friends ForFriends,0,2023-04-06T23:32:33Z
Okay theater kid you're a good actor I'll admit,KeenBean,0,2023-04-06T23:31:43Z
What is ludwigs jacket in this video,Travis Stephens,0,2023-04-06T23:31:24Z
"It was weird to me just how easily lud let the ""impromptu smash 1v1"" hijack that whole stream. I figured he was farming for yt by losing to chat....this is even worse 💀",ꪑꪖ𝕣ⅈꪖ 𝕣ꪮડꫀ ⚘️,21,2023-04-06T23:30:48Z
MOGUL MAIL WOULD NEVER!,Carl J,0,2023-04-06T23:30:28Z
"honestly, zain shouldve switched to marth last game, and then revealed the joke premptively so that ken didnt feel bad",Forever Abroad,1,2023-04-06T23:30:08Z
lmao you got me I thought you actually beat Ken,Cygnus X406,0,2023-04-06T23:30:07Z
Ludwig has just been letting his annoying side slipout a little too ofteh,Nick Schuth,0,2023-04-06T23:29:09Z
It’s crazy that I didn’t even realize until a couple minutes later that Lud actually signed on Zain what the hell,Groovester,0,2023-04-06T23:28:41Z
keep up the good content and maybe youll pass the other kid from your school thats better than you,Speedwars,0,2023-04-06T23:28:01Z
"""Lost to Exter on purpose"" COPIUM",Unacquired,0,2023-04-06T23:27:48Z
"It wasn't even Ludwig playing. 🤣 There was a moment Ludwig was looking under his desk and not at the screen at all, and his Jigglypuff full on up aired Exter with perfect timing. That was the moment when it clicked in my head... oh he's doing the  he did to Tarik again. 🤣",Vixey Teh,0,2023-04-07T00:24:38Z
He has done it again,DefinitelyNotJugen,0,2023-04-06T23:27:36Z
great video ideas recently,Noodile,0,2023-04-06T23:27:08Z
Another episode of Ludwig cheating series lmao,Jonathan Vu,0,2023-04-06T23:26:37Z
"man, change the vid title. even ""how i accidentally beat the worlds best melee player"" would be better. really, great video, but terrible title and only okay thumbnail",B,0,2023-04-06T23:26:19Z
Bro donut media used a pic of you and your car check it out,Carlos Espin,0,2023-04-06T23:26:12Z
I didn't realize there was so much echo in Lud's stream room. That sounds horrible to listen to the entire time.,567legodude,0,2023-04-06T23:25:46Z
Some people just hack... but Ludwig is on another level. 😂,solodolo,0,2023-04-06T23:25:42Z
Zanebox goes so hard tho,Supple_Hotdog,0,2023-04-06T23:25:38Z
🗣️ HIS NAME IS DONTRESTME,Joel Hagdahl,0,2023-04-07T08:40:19Z
Alternate title: How did the king of scams scam the king of smash,Kishori Shetty,1,2023-04-06T23:24:59Z
OMG I had no idea Lud cheated!  Which only proves that he is a good cheater and NOT that chat and I are dumb,Spitsson,1,2023-04-06T23:24:39Z
Yo,strm,0,2023-04-06T23:24:21Z
He can’t keep getting away with this,Kyle,0,2023-04-06T23:24:10Z
Hey Lud!,Corey Haynes,0,2023-04-06T23:23:18Z
Get this man an Oscar,Whoop,0,2023-04-06T23:23:17Z
I watched that whole stream (mostly) and had no idea,Elanic _,0,2023-04-06T23:22:41Z
WAIT NO WAY,Madeline,0,2023-04-06T23:22:20Z
Fuck yeah Zain is awesome! So glad to hear he got signed to moist moguls,Amanda S,0,2023-04-06T23:22:06Z
He can't keep getting away with IT!!!,schit4brainz,0,2023-04-06T23:22:02Z
Need the Ken rematch,Javipok,0,2023-04-06T23:21:23Z
did chatgpt come up with this one,Itz_Voltex _,0,2023-04-06T23:20:35Z
I thought something was up while watching the VOD.,Nico,0,2023-04-06T23:19:41Z
Lud you gotta at least give a link to Zain's new channel or the video there. I tried searching for it but I can't find it at the time of posting this.,Drake&Josh Official Youtube Channel,0,2023-04-06T23:19:37Z
fire vid,Plutouz,0,2023-04-06T23:19:22Z
got me fooled,fresh,0,2023-04-06T23:18:51Z
"Moist Mogul Zain?! I should've made a bet. Either way, LFG",Mike Medeiros,0,2023-04-06T23:18:34Z
who is susan?,sebastian Bell,0,2023-04-06T23:18:33Z
And to think I was in this chat while he was live. I GOT JEBAITED,Julesincog,0,2023-04-06T23:17:56Z
Much love lud I always love these videos sincerely your friendly neighborhood ludbud from Lebanon ❤️🥔,DOC,1,2023-04-06T23:17:40Z
"Omg this was the first stream of Luds I watched, I stg I was waiting for the “I’m the new world champion melee king god gamer!” Video and I get this 😂 well played",r0man learns n' games,1,2023-04-06T23:17:32Z
So then who's better Zain or Ken????,DaveyBlazey21,1,2023-04-06T23:17:12Z
I REMEMBER THIS STREAM AND I COMPLETELY FELL FOR IT,Khaotica,296,2023-04-06T23:16:29Z
Nobody cares.,Dustin Hoke,0,2023-07-25T04:42:14Z
@Favray fr he’s acting like he had to dig deep lmao,Oxis,2,2023-04-18T06:55:05Z
@Favray maybe lud has alot of streams where he plays smash but they remember this exact one?,Maravilla,3,2023-04-07T16:14:07Z
Wym u remember it? It was 6 days ago bro😂,Favray,16,2023-04-07T06:15:19Z
Lets goooo Zain,chunky,1,2023-04-06T23:15:56Z
w,ssalvi92,0,2023-04-06T23:15:37Z
Wow it's so crazy that Ludwig made up this whole background story and filmed all this footage and reenacted the matches just to explain away the loss to Exter,Benjamin,46181,2023-04-06T23:15:36Z
"@Fake Person It's not hypocrite acting, because after all, this video is posted to show the truth (also trolling, since I don't know what's your trolling meaning)",Rixon,0,2023-07-03T03:04:20Z
"@Rixon by saying you’re better than people and trash talking the ones challenging you, but yet you have to hire someone to play for you while telling them not to cheat. It’s not even trolling it’s just making a video of cheating and trying to make it seem like it’s not a big deal.",Fake Person,0,2023-07-02T18:34:06Z
"@Fake Person May you explain why it's supposedly '' hypocritical '' ?
Also, it's not worse than someone who does cheat but doesn't tells the truth, unlike Ludwig, who did tell the truth in this video.",Rixon,0,2023-07-02T17:26:45Z
@Rixon nope just think it’s cheating and hypocritical.,Fake Person,0,2023-07-02T01:47:59Z
@Fake Person Sounds like someone's mad.,Rixon,1,2023-07-02T01:29:40Z
Ludwig being a fraud as per usual,KP,0,2023-04-06T23:14:44Z
algo,stormlight_05,0,2023-04-06T23:14:43Z
i thought he was just playing well i should have known better than to have faith in ludwin anders gaming 😔,Kylie Wright,0,2023-04-06T23:13:46Z
Can't believe that loss to extr was paid acting.,TehLude,0,2023-04-06T23:13:18Z
He’s done it again 🤣,Sofia Patrao,0,2023-04-06T23:13:07Z
I THOUGHT EXTER WAS A FELLOW BLACK GUY HAHAHA,Peter Mehlhaff,0,2023-04-06T23:12:54Z
no one puts the effort into gaslighting their own chat quite like ludwig. I love it,yeah nah yeah,23382,2023-04-06T23:12:33Z
"@Baggerz Wrong comment section, nobody is talking about religion you nut",Maidenless,0,2023-06-28T01:54:13Z
repent to God,Baggerz,0,2023-06-28T00:49:13Z
Idk Jerma puts in some yards,Maidenless,0,2023-06-04T16:38:31Z
man hasnt seen the block battles series :skull:,A person who plays random games,0,2023-04-28T00:08:55Z
yeah mama like you said i learned a new word in school and used it in a sentenceeee yeaaahh,criaseth,0,2023-04-19T09:00:41Z
i got so baited NOO,Kylie Wright,0,2023-04-06T23:11:56Z
This is the only person who can cheat constantly in games and no one bats an eye,Conspirachu,0,2023-04-06T23:11:16Z
Anytime you see Ludwig close. That ain’t ludwig,striker,0,2023-04-06T23:11:09Z
THE SSB_SEAL SHIT TALK SHOUTOUT LMAO,roythecyclops,2,2023-04-06T23:10:01Z
common right wing mogul mail take,chxrrudy,0,2023-04-06T23:09:49Z
Duuude at least giving ken some publicity haha up that sub count send him some primes,ArdentRage,0,2023-04-06T23:09:49Z
i love melee,prsfw,0,2023-04-06T23:09:41Z
"So hyped to see Zain on Moist Moguls. Watching melee for so many years, this video was amazing",Talmerak,14,2023-04-06T23:09:40Z
u should get a pet duck,Mold,1,2023-04-06T23:09:19Z
I had no idea. I watched the stream live!,Christopher the Climate Coach,0,2023-04-06T23:08:29Z
this new vid style for the past while is nice 😊,ilovebirds20,0,2023-04-06T23:07:57Z
"Fantastic acting, fantastic video!",Jordan,0,2023-04-06T23:07:46Z
ill be honest because of exter i was mad cause we didnt get a ludlocke that day but now i see it was ludwig i shoulda been mad at,Deiiyu Lol,0,2023-04-06T23:07:44Z
so sick,venonet,0,2023-04-06T23:07:33Z
Moist Moguls Don't Rest Me,RiverMan,0,2023-04-06T23:07:31Z
MOIST ZAIN or MXM ZAIN,xyrois,0,2023-04-06T23:07:30Z
wow this is how I'm learning Zain got picked up?? that's sick congrats Zain!!,Noble Jedi,0,2023-04-06T23:06:56Z
"THIS MF IS GOOD AT LIYING LMAOOOO, it was a great stream btw",Camilo Diaz,0,2023-04-06T23:06:45Z
"losing my mind at the fact that not only was ken on survivor, he was on one of the most insane seasons of the show lmfao",Emily C,379,2023-04-06T23:06:35Z
He went from Underdog Hero to Villain Mastermind. So fun to watch.,Gustavo Campos,7,2023-04-07T16:00:20Z
Ken being on survivor has gotta be one of the wildest crossovers in Melee's history,Alex A,11,2023-04-07T14:05:13Z
@Ralduin76 Thanks!,Vicious,0,2023-04-07T11:51:40Z
​@Vicious Season 17 - Gabon. That season was insane.,Ralduin76,3,2023-04-07T11:45:47Z
Which season was it?,Vicious,0,2023-04-07T10:04:45Z
Luds gonna boot up trackmania one day on a whim and wirtual gonna be hiding in the shower or something,Drewsome,0,2023-04-06T23:06:06Z
"WHAT THE, I WAS FOOLED",Carson Phillips,0,2023-04-06T23:05:57Z
Huge fan of the B roll shots,Kayden Harrison,0,2023-04-06T23:05:57Z
There really was no need for that whole set up lol,jack lee,0,2023-04-06T23:05:31Z
"Pro smasher, pro gaslighter. Love ya lud",Jim’s face,0,2023-04-06T23:05:23Z
Mwahahahahaha,Manjoe,0,2023-04-06T23:05:19Z
Ken was an innocent victim in a Ludwig scam ,sweenyshaq,0,2023-04-06T23:05:13Z
Lud owes Ken a bro vs pro rematch after this,Jam Niest,53,2023-04-06T23:05:00Z
"fr fr, that would be content too",Roger C,2,2023-04-07T23:31:43Z
True,Max,0,2023-04-07T16:23:09Z
Great video idea,Jayden Harrington,0,2023-04-06T23:04:58Z
Bruh I knew something was up when he didn't April fools us during that stream!!!,Quilldax,0,2023-04-06T23:04:55Z
Bro apologized for not being able to do lulocke but it was all planned wtf. I WAS AT THE STREAM AHH,AtGigis,1,2023-04-06T23:04:49Z
is there a moist channel? Didnt see Zain was signed!,Jonas Clarke,0,2023-04-06T23:04:33Z
That’s what he gets for not approving of the obstacle course,Coaster The Kid,0,2023-04-06T23:02:59Z
"Ludwig, the white hat gamer lol",Kyle C,0,2023-04-06T23:02:55Z
He's washed,DrivingGod21,1,2023-04-06T23:02:23Z
Ludwig is such a malicious sneaky boy and that's why I love his streams and vids,korosh eht,211,2023-04-06T23:01:49Z
"We were fooled, duped and convinced by Actorwig...",Outrageous Storm,0,2023-04-06T23:01:43Z
zain looks swag in that shirt,HaleyJadelovethatname,0,2023-04-06T23:01:43Z
"The ""Fuuuuuucccckkkk no hahaha"" sent me. 😂😂😂",Steve Reneau,0,2023-04-06T23:01:34Z
Ludwig? A liar??? Nah no way when has he ever lied us!,oCloudy,0,2023-04-06T23:01:33Z
We love the smash content babyyy,Gemkas,0,2023-04-06T23:01:20Z
Hellllll yeaaaa 🔥🔥🔥,Gemkas,0,2023-04-06T23:01:09Z
Neat,Hjalmar Freidenvall,0,2023-04-06T23:01:09Z
“im not even tryjng”  *pans to pro gamer leaned forward with his elbows on a cushion* “im not even trying”,ryn aplow,49,2023-04-06T23:00:37Z
🤣 I guess that's technically true. LUDWIG was not even trying. 🤣,Vixey Teh,1,2023-04-07T12:36:57Z
"I watched the whole thing live and can confirm that no one suspected a thing, me included. Shenanigans were afoot and not a single peep from the viewers…",Tytanis,3195,2023-04-06T23:00:34Z
​@Elena LatsisI love this comment,Jonathan Harbison,0,2023-05-23T18:51:36Z
@Miini Me’s i did his background was diffrent,Dee Smith,0,2023-05-22T05:39:04Z
I had no idea live either,Miini Me’s,2,2023-04-27T18:54:44Z
Well because they were still winning,J.P. Simen☆,0,2023-04-22T22:46:36Z
@King Rin that was refering to ken challenging him obviously,Synergy Gaming,26,2023-04-11T13:25:22Z
The people saying you hurt your reputation with this one are either one of the people who got smacked or really believed it was you and just blindly believe stuff on the internet🤣. If you never said anything about yes it would but you made a video about it and showing that you signed a new person to MM. Seems more fun than just being like hey yo we signed this guy,Jonny West,0,2023-04-06T23:00:18Z
NO WAY THIS WAS STAGED I DONT BELIEVE IT I FELL FOR IT SO HARD,Connor_2165,35,2023-04-06T23:00:09Z
"If better timed, could have been one of the best april fools ever",insanekyo,19,2023-04-06T23:00:01Z
I felt something was up with that stream lmao,Liam McLeod,0,2023-04-06T22:59:50Z
If the chatters beat Zane and Zane beat ken. Then that means the chat is better than ken. ಠಿ⁠_⁠ಠ,Cloud,4,2023-04-06T22:59:24Z
@Bum-Erdene Boldbaatar That and Ken hardly plays yet was keeping up anyway.,itsbmeGaming,3,2023-04-07T21:47:35Z
"the ""chatters"" he lost to are top 100 caliber players lmao",Bum-Erdene Boldbaatar,4,2023-04-07T03:27:33Z
Lmao,BakeBakePi,0,2023-04-06T22:59:22Z
"Coincidentally, I asked about the green screen when you were doing reacts. Now it makes sense why you used it lmao. It was right there. Good jebait.",iLL WiLL,0,2023-04-06T22:59:14Z
"2:48 ""He wasn't just losing to good people, he was losing to some random-ass people. SSB_Seal? Really Zain?""  I can't believe this is how I'm getting namedropped, LUDWIG YOU CAN SEE ME IN THE YARD TOO 1V1 ANY DAY FOR ANOTHER $100!!!!",SSB_Seal,1383,2023-04-06T22:58:39Z
"You beat Zain bro, the new goat, Ludwig could never",Daddy Meme Master,3,2023-04-10T00:58:02Z
@Xarlable it had to be lmfao,rose,1,2023-04-09T20:43:22Z
my zain number is now 1,123zc,1,2023-04-07T03:35:34Z
He was saying this at the exact moment I was reading this omg😂,Al Ray,1,2023-04-07T03:01:02Z
GOATTTTTTTTTT,Sharmin8r,6,2023-04-07T00:03:29Z
Gotta make a moist moguls channel,Tyler Burke,0,2023-04-06T22:58:14Z
"Ludwig would have always made millions, if it wasn't streaming it definitely could have been acting!",HeppiSims,51,2023-04-06T22:57:59Z
I’m so happy I was in that chat last week lud had me fooled,Night,20,2023-04-06T22:57:54Z
Missed an opportunity to rematch ken with marth ditto,Seafood,1,2023-04-06T22:57:47Z
Ludwig on his transforming arc from scammer to cheater,Shiroe 47,8,2023-04-06T22:57:27Z
YOU SON OF A BITCH YOU SET THE WHOLE THING UP. I WAS SO HYPED FOR POKEMON,Mr. Chicken,1,2023-04-06T22:57:20Z
"Not only did Lud scam Liquid Ken, He also scammed me out of our channel points.",Tyrant,2,2023-04-06T22:57:14Z
This is one way to tell everyone you signed Zain!,Slappyballs,0,2023-04-06T22:57:06Z
EXTER YOU BETRAYED US???,Raz,0,2023-04-06T22:56:56Z
Best way to announce having signed Zain,Llamawaxing440,0,2023-04-06T22:56:55Z
That’s +150k (I included travel costs),CarrickGames,0,2023-04-06T22:56:34Z
"Since dougs chat can beat luds, and luds are better than the best players at smash, dougs chat is the best ""player""",AAGH AAGH,0,2023-04-06T22:56:20Z
"after chess against Stanz and now this, anytime Lud clutches it out, he's cheating...",MrWorldExtraWide,0,2023-04-06T22:56:07Z
Truth is…..the game was rigged from the start,Carson Martin,0,2023-04-06T22:55:02Z
butt,T0uching Tipz,0,2023-04-06T22:54:48Z
Does that mean the bomber is coming back 👀,Dillon,0,2023-04-06T22:54:35Z
I was there and I had literally no clue so this video was a surprise lol Your acting was actually pretty good!,Crystalbrooke__,18,2023-04-06T22:54:01Z
"First GothamChess, now Zain  Next is GeoRainbolt lol",MonarchVV,1,2023-04-06T22:53:55Z
I will NEVER trust you again,Taqvis,0,2023-04-06T22:53:23Z
"Ludwig, famous cheater",Tomiblunt,0,2023-04-06T22:53:15Z
scamazzed,virgil.alonso,0,2023-04-06T22:52:50Z
Great video but garsh garnit clean your desk,Node,0,2023-04-06T22:52:45Z
"Holy shit, how many cameras are there? There are like multiple angles taken in this video",Someone Somebody,0,2023-04-06T22:52:10Z
"Lud lied, people died",HMAlba,0,2023-04-06T22:51:43Z
ur hand signal was so ridiculous,Nick Baker,0,2023-04-06T22:51:39Z
Should’ve had him practice jigglypuff,BarackObama,1,2023-04-06T22:51:16Z
"The fact that someone that knew smash that well didn’t figure it out is kinda crazy. Great acting as well from lud, I had no clue.",Basementality,1374,2023-04-06T22:51:13Z
"I mean, when u play one character for thousands of hours it doesn’t matter how good or bad u r. One tricks (which is basically all smash is) are terrifying because they may be mad, but they know their character to near perfection",Eclipse3131,63,2023-04-06T23:42:28Z
Zain was getting clapped on in that stream 😭,nico ataiza,86,2023-04-06T23:20:12Z
He lost a lot of games not in the edit that made it very believable,PastaMystic,135,2023-04-06T23:17:39Z
Thought the title said cat instead of chat and got really concerted,Carrson,0,2023-04-06T22:51:10Z
chat in french does mean cat 😳,pprav,0,2023-04-07T00:14:18Z
This was a really fun stream. Melee heads feasting.,Spankin DaBagel,30,2023-04-06T22:51:04Z
thank you for this content Luddy,Elida Hansson,0,2023-04-06T22:51:01Z
MXM ZAIN LETSGOOOOO,John Braddock,0,2023-04-06T22:50:40Z
he got us AGAIN!?!,Scott Davis,0,2023-04-06T22:50:33Z
The reason I don’t watch his steams. He’s so fake 😂,CrispyLips_,0,2023-04-06T22:50:28Z
luds too good at manipulation,oohbeez,0,2023-04-06T22:50:04Z
LETSGO MOIST MOGUL ZAIN!,OnlyShadow 767,0,2023-04-06T22:49:58Z
ol cheatin ass,Joel Nub,0,2023-04-06T22:49:55Z
Imagine this video is actually fake and Lud is just that good.,Caleb Lopez,0,2023-04-06T22:49:47Z
moist zain is so awesome dude,Bright,1,2023-04-06T22:49:27Z
Lmfao,Mythx,0,2023-04-06T22:49:18Z
I miss the old mango.,tttop,0,2023-04-06T22:48:07Z
Acting goat Ludwig strikes again.,Pixxa_blue 1,0,2023-04-06T22:48:01Z
"Poor Ken, met him once. he is a really nice guy",Form Change!,30,2023-04-06T22:47:21Z
"“I keep it 99, bc I be lying sometimes”",Dro,3,2023-04-06T22:47:13Z
Now I understand why we didnt get the Ludlocke that was advertised,Cat Food,3,2023-04-06T22:47:10Z
lol,QwertP,0,2023-04-06T22:46:59Z
actual next level content,Jerami,1,2023-04-06T22:46:53Z
chat got fooled gooooooooooooooooooooooooooooooooooooooooooooooood,CARTR,1,2023-04-06T22:46:50Z
Wait till Mogul Mail gets a hold of this. You're ruined,Evan Rizzo,1,2023-04-06T22:46:48Z
poor ken gaslit for days,Antoine Asmar,0,2023-04-06T22:46:41Z
Searching for Ken’s comment,Spliffcheeseburger,0,2023-04-06T22:46:31Z
"Luds acting is so on point, i Lowkey thought he was the new goat",Noah Larsen,5469,2023-04-06T22:46:10Z
"Bro got caught out by chatters a lot, and he's a bit awkward when he reads ""scripted"" in chat 🤣",forget it,0,2023-04-17T01:46:38Z
thats easy when you actually play the game.,bullbae02,0,2023-04-14T21:58:33Z
"he is such a bad actor, every video that he cheats he literallys just starts playing with his own hair a lot",damian lilliard,1,2023-04-11T21:25:03Z
"@BH_Quicksilver  there was a moment that he was looking under the desk, not even at the screen. His Jigglypuff up aired with perfect timing. Ludwig was not even looking at the screen when it happened.",Vixey Teh,3,2023-04-08T14:32:27Z
​@Vixey Teh but Lud was the one playing against Exter...,BH_Quicksilver,19,2023-04-07T15:50:03Z
I LOVE ZAIN DUDE,Haist,1,2023-04-06T22:46:02Z
0:08 tf plup doin w the water bottle,steakmode,0,2023-04-06T22:45:58Z
These scams are getting out of hand,Parkrdz,0,2023-04-06T22:45:46Z
"Ludwig lied, People died.",Kat,5,2023-04-06T22:45:43Z
Truly the greatest smash player,charley simmons,0,2023-04-06T22:45:34Z
"Clean your desk, Lud",Berb,1,2023-04-06T22:45:12Z
Genius 👍🤣,LIGHT GAMING,0,2023-04-06T22:45:11Z
Moist Moguls Aka: Goats Esports,Viewtiful J,0,2023-04-06T22:45:05Z
Unbelievable lmao,Kam N,0,2023-04-06T22:45:02Z
Ahhaha great vid,PricklyPumpkin74,0,2023-04-06T22:44:51Z
LUD IS THE BEST CONTENT CREATOR EVER 👑,Zeyu,0,2023-04-06T22:44:40Z
he really is ALWAYS scheming,mercy,0,2023-04-06T22:44:06Z
THANK YOU FOR SAVING MELEE,Yusuke,0,2023-04-06T22:43:57Z
You need to continue these kinds of videos,Rowan Hill,0,2023-04-06T22:43:52Z
😶‍🌫️,Lord fartamor,1,2023-04-06T22:43:31Z
Literally washed,Caleb Lopez,0,2023-04-06T22:43:21Z
"At this point I don’t believe Lud ever actually plays games, he just pays people to play them for him much to the dismay of whoever he’s challenging",Value Network,1,2023-04-06T22:43:17Z
"I can’t believe you signed zain. One of the first videos I watched of yours was when you sponsored him for genesis, so to have the world come full circle like that is crazy",Undeadmatrix,829,2023-04-06T22:42:59Z
Literally was the first Ludwig video I ever saw and have been following both him and Zain ever since! Crazy,lonnieNII,5,2023-04-07T05:00:23Z
"​@P Homie you gotta stop smelling your own farts. We want the best for you, but you've sniffed over a dozen today. You need help.",Spankin DaBagel,0,2023-04-06T22:59:09Z
How the flip did Zane lose to some chatters and this makes me feel better for Ken.,Nurav Gupta,5788,2023-04-06T22:42:40Z
"@Amaya Sokanon excuse for shitters, if you're a master at a game losing to a beginner is really unexcusable",RecordCorrector,1,2023-07-20T08:02:25Z
@Amaya Sokanon😂what are you talking about? Zain is just trash with anyone except marth. Has nothing to do with all that. These are also not beginners. You dumb for that,Yusra Jamal,0,2023-06-05T06:14:10Z
"Bc some of the ""random chatters"" that beat Zain weren't really random, like Ringler whos probably top 100 and one of the best Donkey Kong players lol.",gucci mane,1,2023-05-11T12:14:43Z
"@Amaya Sokanon What's weird about this analogy is I don't think it works at all. A 1600 chess player can do all kinds of random and unpredictable things against Magnus Carlsen but will lose 1000/1000 games, no doubt. I had thought Smash was similar, so it's surprising that being the world's best player at one character doesn't translate to being a top 2-3% player at any character through game knowledge, reaction times, spacing, mechanics, etc.",Deep Dives,0,2023-05-08T00:44:10Z
@Cye which half?,A guy on the internet,0,2023-05-04T22:23:09Z
YOU GOT ZAINNNNNNNNNN congrats Lud,IRBest,0,2023-04-06T22:42:15Z
zain my goat,soph ☄,0,2023-04-06T22:41:55Z
how could you do this to us?,somegirlbrittany,0,2023-04-06T22:41:40Z
All bro does is cheat 😆💀,**,0,2023-04-06T22:41:38Z
not again,kjish,0,2023-04-06T22:41:34Z
This is actually crazy  it makes so much sense now,m6nday,1,2023-04-06T22:41:23Z
"You know, when he talks like that, he kinda looks, and sounds like Trump 😬",Adrian,0,2023-04-06T22:41:05Z
First,FN Sizzle,0,2023-04-06T22:41:01Z
goat,ardbox :],0,2023-04-06T22:40:44Z
Nahhh the Seal diss was uncalled for,Quest,2,2023-04-06T22:40:38Z
I watched the stream I got totally fucking rolled.,DannyDCLXVI,0,2023-04-06T22:40:29Z
ludwig coping for 8 minutes 1 second,S41L0R,0,2023-04-06T22:40:22Z
8 mins 2 seconds*,C0rrupted,0,2023-04-06T22:45:34Z
early,Mats Envik,0,2023-04-06T22:40:08Z
tickle me,Sign Up,0,2023-04-06T22:39:55Z
He says that he lost on purpose but I feel like he was genuinely trying after losing the first 2 lives,Baboola,1,2023-04-06T22:39:41Z
LIVES,oko,0,2023-04-06T22:44:04Z
No shot you did that to THE Ken 😭,Knobss,1,2023-04-06T22:39:40Z
8:01 vid aint good enough lud i expect at least a 8:00 min vid from you,XxminecrafterxX,0,2023-04-06T22:39:30Z
Ludwig? Cheating? Noooo.... Ludwin would never,TimsTCG,4118,2023-04-06T22:39:25Z
​@P Prove it,Super Wooper ,0,2023-04-08T03:15:33Z
@Pedro Antunes yeah it’s as if he’s trying to entertain us… like he’s some kind of…. Entertainer….,little figgins,0,2023-04-07T20:06:21Z
@Pedro Antunes To be fair... Hes just to damn good at gaslighting us haha Never gave any indication that he wasn't playing hes a hell of an actor lol,TimsTCG,0,2023-04-07T18:50:24Z
Its a bit weird that he comes publically to confess he cheated on multiple amongus games and then continues the lying streamer legacy by cheating against his own chat XD,Pedro Antunes,0,2023-04-07T17:08:06Z
"Ludwig? Yes.  
Ludwin? Never.",Many Must Fall,48,2023-04-07T08:17:53Z
The early (Lud)bud gets the worm.,Phantoms Cry,0,2023-04-06T22:39:15Z
This is one of Ludwig's videos ever!,SubiLudo,1,2023-04-06T22:39:07Z
Holy shit this was so good,Logan MacNeill,0,2023-04-06T22:38:40Z
You ain't even watched the whole video yet😂😂😂,C0rrupted,0,2023-04-06T22:44:20Z
HE SAID THE THING,Alex,0,2023-04-06T22:38:39Z
NOT AGAIN,archercaro,1,2023-04-06T22:38:29Z
Holy shit! I was bamboozled so hard,GG Development,1,2023-04-06T22:38:27Z
Son of a bitch ya got me,JhnVillan0,0,2023-04-06T22:38:23Z
No way!!!,Genesis Green,0,2023-04-06T22:38:03Z
When Ludwig posts>,Epically Amazing,1,2023-04-06T22:38:02Z
I actually hate you. I was there for that stream and didn't expect anything. 😭,Terra Rose,1,2023-04-06T22:37:59Z
What a shock.  I did not expect a thing,Andrew DeWitt,1,2023-04-06T22:37:55Z
Early gang  👇,Bugbite,0,2023-04-06T22:37:55Z
why would you ever admit to this LMAO only Ludwig,rubyjakewillton,0,2023-04-06T22:37:50Z
Second-ish,iamirish,0,2023-04-06T22:37:49Z
love the melee throwback lud 🫡,Joe “Ice Cream” Biden,1,2023-04-06T22:37:47Z
Was Exter in on it lmao,Mikey,0,2023-04-06T22:37:33Z
@Erin the Lost Beanbag Lud is an enigma,Mikey,0,2023-04-06T22:42:47Z
What do you think?,Erin the Lost Beanbag,0,2023-04-06T22:38:25Z
You hired a smasher and STILL got your *ss beat that bad? 💀,klaytob :),0,2023-04-06T22:37:31Z
Truly one the smash pro player of all times.,Chams,8429,2023-04-06T22:37:30Z
Huh,Josef Drapak,0,2023-04-13T10:42:49Z
what,The EeryTeacher,0,2023-04-08T21:48:56Z
@P on baby,ex_w,0,2023-04-07T06:01:48Z
@Chams idk but it is regretful either way,Gotta love axolotls ,0,2023-04-07T04:55:32Z
@Gotta love axolotls  why did they have to choose my comment to all gather at?,Chams,3,2023-04-07T03:32:03Z
Bruh this man bout to cheat in every game at least once,Sam Johnny,33,2023-04-06T22:37:29Z
Are you fucking kidding me,CJChazy,2,2023-04-06T22:37:28Z
You son of a gun you got us again,Drewsome,0,2023-04-06T22:37:26Z
first,hype man,0,2023-04-06T22:37:26Z
Hi,Lunchman42,0,2023-04-06T22:37:20Z
Hirewig,Devon Blignaut,0,2023-04-06T22:37:20Z
we knew,rosemarie,1,2023-04-06T22:37:20Z
First time I’ve watched a video this early after it came out,Blobfish1244,0,2023-04-06T22:37:18Z
What a time to be alive,Emmanuel Narayanan,0,2023-04-06T22:40:32Z
my favourite part was when he destroyed his chat with a pro player,Snow Ali,1525,2023-04-06T22:37:18Z
