Text,Author,Likes,Date
Gran colección  Que hermosa colaboración mi ninnie lo hiciste fantástico,Geral Mendez,7,2023-06-30T13:37:53Z
"I love you so much, you're beautiful.",𝗅𝗎𝗇𝖺𝗋𝗒 ‧₊˚,1,2023-06-30T13:37:46Z
"Jennie, Thank you for always being a good person with good intentions who is willing to help others no matter what and thank you for always trying to draw a smile on everyone's face. From the bottom of my heart, I hope that all you wishes will come true and I hope that you'll never forget that you're capable of achieving all your goals, we love you.",Jace Jace,3,2023-06-30T13:37:40Z
Wow como es posible que todo absolutamente todo se le vea tan fantástico y precioso,Geral Mendez,10,2023-06-30T13:36:50Z
I love you jennie,Inca Iriani Ginting,0,2023-06-30T13:36:38Z
하 진쨔 이쁘다 … 한국인 어딨어 ㅠㅠ,모든유튜브의신,1,2023-06-30T13:36:34Z
🖐️🖐️🖐️🖐️,콩알,0,2023-06-30T14:27:00Z
"Uh unnie i love you. I'm always waiting for you to appear, you know?? and you are very beautiful unnie very very. I wish I could see you right in front of my eyes, even though I don't know when that time will come but hopefully. Remember I'm still here waiting for you!!",Silviaaa 02,0,2023-06-30T13:36:21Z
Jajajaja en la vida seria jennie quedándome dormida,Geral Mendez,0,2023-06-30T13:36:18Z
Love you Jennie,Mariam G-yan,0,2023-06-30T13:36:16Z
Amazing Jennie ❤,kzonex,0,2023-06-30T13:36:15Z
Hello my love❤ hello in Uzbekistan❤😁😁😁😁,Kim_Bo'ra,0,2023-06-30T13:35:57Z
Jajjaja ella dando vueltitas y jugando es un amor,Geral Mendez,4,2023-06-30T13:35:36Z
Jennie is my bias..... ❤❤❤,Ankita Nayak,0,2023-06-30T13:35:18Z
Jennie I love you❤,thx!🦋,0,2023-06-30T13:34:46Z
Esa colaboración fue perfecta un aplauso para mi reina,Geral Mendez,28,2023-06-30T13:34:41Z
"Jennie, You are so beautiful and cute I really love you alot ❤ My Queen 👑",THE QUEEN SISTERS,0,2023-06-30T13:34:20Z
The thumbnail is so Jennie!!,🍓 strawberry 🍓,0,2023-06-30T13:34:17Z
La esencia de mi niña es tan única  La amo,Geral Mendez,16,2023-06-30T13:34:06Z
Yes,Jungkook,0,2023-06-30T17:34:36Z
OMGGG jennie you are so pretty💗💗🖤🖤🖤,Lisa Bonmot,0,2023-06-30T13:34:03Z
we love you Nini,Ramazan Anasov,0,2023-06-30T13:33:54Z
Que bonito verla emocionada por lo que hace,Geral Mendez,7,2023-06-30T13:33:46Z
Hi  jennie,Arya dwivedi,0,2023-06-30T13:33:43Z
BLINKS STREAM SOLO 1B FOR JENNIE,Ramazan Anasov,1,2023-06-30T13:33:43Z
❤❤❤❤❤❤❤❤❤❤❤❤,Sinta Hermila,0,2023-06-30T13:33:20Z
no emoji plz,Ramazan Anasov,0,2023-06-30T13:34:17Z
Jennie🥰,Mohalified TV,0,2023-06-30T13:33:18Z
she is not beautiful,Mr. Three T Channel🎤🖥,1,2023-06-30T13:33:13Z
Yes she is not beautiful she is most beautiful 🖤💗,moumita Rahman,1,2023-06-30T13:36:02Z
"she is hot,angel baby",Ramazan Anasov,0,2023-06-30T13:34:43Z
Me alegra que todo te haya salido muy bien mi preciosa ninnie,Geral Mendez,2,2023-06-30T13:32:54Z
La colección de jennie es fantástica,Geral Mendez,6,2023-06-30T13:32:30Z
I love her,Geral Mendez,0,2023-06-30T13:32:04Z
Love ❤,Ruffa,0,2023-06-30T13:31:59Z
She is my home,Geral Mendez,0,2023-06-30T13:31:49Z
Love you Jennie,Nestle Anne Almario,0,2023-06-30T13:31:31Z
Jennie kim 🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤💗🖤🖤💗,moumita Rahman,0,2023-06-30T13:31:17Z
JENNİE KİM!,•Hayatt•♡ 삶,0,2023-06-30T13:31:10Z
Jen sekali kali durasinya setahun gituu,Raii yoo,1,2023-06-30T13:31:02Z
❤,Zari Charisamor Zapatos,0,2023-06-30T13:31:01Z
Our Queen❤❤,An Army and A Blink,3,2023-06-30T13:30:56Z
WE LOVE U JENNIE❤,Irul Fauzi,0,2023-06-30T13:30:24Z
Jennie 💕💕love you 💜💜,Anupama A,0,2023-06-30T13:30:11Z
"Kim Jennie, please remember that we love you and will always do. You becoming an idol was the best gift someone could have ever given to us, we met you and were given the chance to love someone amazing as you. Your blinks will love you unconditionally and will be there forever. Always remember that you have people that would give anything for you ❤❤❤❤",Nåshiinø,13,2023-06-30T13:30:04Z
JENNIE I LOVE YOU ❤️❤️,Army blink_💜️👏,1,2023-06-30T13:28:49Z
JKxCK = a perfect match,T_Cup,0,2023-06-30T13:28:24Z
Love from Nepal ❤❤❤❤ my bais jeniee ❤❤❤❤,Seeema Tika,0,2023-06-30T13:28:10Z
Jennie lLY,TJ,0,2023-06-30T13:27:53Z
Jennie x ck 💜🌸❤️‍🔥,Sneha Raghuwanshi,1,2023-06-30T13:27:42Z
Jennie ruby jane is my love,ikha,1,2023-06-30T13:27:36Z
JENNIE UNNIE LOVE YOU ❤,Angle,0,2023-06-30T13:26:50Z
We will always support and love you ❤️JENNIE❤️ STAY WITH ME,blink,0,2023-06-30T13:26:32Z
LOVE YOU NINI♥️,Lol,0,2023-06-30T13:26:21Z
Gorgeous...❤️❤️❤️,Ac Javier,0,2023-06-30T13:25:54Z
I love you jennie,Sknkjbhuvhu,0,2023-06-30T13:25:31Z
"Not everyone is strong, Ms. Jen, enough 🥲❤️❤️❤️",nabilaa iqomatulhaq,0,2023-06-30T13:24:58Z
Iove you,chocolate juseyo,0,2023-06-30T13:24:51Z
เจนนี่เก่ง เจนนี่น่ารัก เจนนี่แสนดี ฉันรักเจนนี่❤,Snooker Wang,0,2023-06-30T13:24:28Z
Korean best visual ❤ jenniekim,KIM_SEOKJINxJENNIE,0,2023-06-30T13:24:15Z
제니루비 사랑해,0818 88,2,2023-06-30T13:24:04Z
You are so pretty 😩,blink,0,2023-06-30T13:23:55Z
Miss Korea ❤ #jennie,KIM_SEOKJINxJENNIE,0,2023-06-30T13:23:52Z
The prettiest visual Jennie,KIM_SEOKJINxJENNIE,0,2023-06-30T13:23:38Z
JENNIE I LOVE YOU SO SO SOMUCHHHH 😘😘😘😘😘❤❤❤❤❤❤❤❤,Caca Ruby,0,2023-06-30T13:23:36Z
Best Visual 🖤💗,KIM_SEOKJINxJENNIE,0,2023-06-30T13:23:22Z
Global it girl 🔥🔥,KIM_SEOKJINxJENNIE,0,2023-06-30T13:23:07Z
soooo proud of u JENNIE^^,Reyhaneh Yaselyani,0,2023-06-30T13:22:51Z
Visual Queen 👑,KIM_SEOKJINxJENNIE,0,2023-06-30T13:22:49Z
You look good in purple wear it more please ❤,MULTISTAN huhue,0,2023-06-30T13:22:42Z
Why the views is so low please keep streaming blinks 🤍,Dima Alsaied,0,2023-06-30T13:22:31Z
Gorgeous shooting jenduekie ❤,สุกานดา ตรีอินทร์,0,2023-06-30T13:21:59Z
"la edición es increíble, gracias jn",ale,2,2023-06-30T13:21:53Z
너는 최고야😽,Elixx,0,2023-06-30T13:21:09Z
JENNIE I lOVE you❤❤❤❤❤❤,Selena Villegas,0,2023-06-30T13:20:55Z
she's cute anyway 😭❤️,Primadana Malynda,0,2023-06-30T13:20:50Z
adorable...literally ADORABLE!!!!!!!1,Reyhaneh Yaselyani,0,2023-06-30T13:20:46Z
Proud of you our baby ❤️,blink,0,2023-06-30T13:20:44Z
Jennie We Love you,Song JoongKi,0,2023-06-30T13:20:20Z
Toda una reina que logra lo que se proponga te AMOOO JENNIE ❤❤❤❤,Carla Michel,17,2023-06-30T13:20:03Z
So beautiful.,Marz Amar,0,2023-06-30T13:20:02Z
"that ""We love you JENNIEEEEEEEE"" he said TT SAme bro TT",Reyhaneh Yaselyani,1,2023-06-30T13:19:48Z
Our hardworking queen 👑👑,Amanda D'Souza,1,2023-06-30T13:19:39Z
porn star 😂,Jesús García,1,2023-06-30T13:19:10Z
@JENNIE DESERVES LOVE stupid clash,BrainPulse,0,2023-06-30T14:35:13Z
Seriously u even come to her youtube ur parents raised an animal at this point,JENNIE DESERVES LOVE,0,2023-06-30T13:32:26Z
"Has your mother stopped sleeping with men, I think she should take a break and take care of your upbringing",jk,0,2023-06-30T13:26:28Z
That's ur mom,JENNIE DESERVES LOVE,0,2023-06-30T13:22:25Z
You are incredible ❤❤❤❤❤,Daya Rios ,1,2023-06-30T13:18:29Z
You are my queen ❤❤❤,Daya Rios ,1,2023-06-30T13:18:13Z
любовь моя.,𝗕𝗟𝗜𝗡𝗞💕,1,2023-06-30T13:18:05Z
"I stan the right person   She's the kindest soul ever ,I feel so bad for the hate she gets everyday  I hope blinks will never stop to support her",Midnights,8,2023-06-30T13:17:34Z
💚💚💚💚,Juli Agustina,2,2023-06-30T13:17:21Z
Photoshoot on 2022 11  Collection released on 2023 5  So it’s took about 6months to release damn ;-;,Chaewooiz,0,2023-06-30T13:17:16Z
Blinks are so proud of you,Narthaki Yasendra,1,2023-06-30T13:17:03Z
Я всегда буду выбирать j....✨,Айтурган Иличбекова,1,2023-06-30T13:16:22Z
great young designer jennie ruby jane 🎉🎉🎉,Muhamad rangga Nugraha,1,2023-06-30T13:15:51Z
💞,Arigun 🦋,0,2023-06-30T13:15:47Z
3:16 🥹,aleyna,0,2023-06-30T13:15:35Z
3.16 🥹,aleyna,0,2023-06-30T13:15:27Z
Jennie you always Beatiful,Ruth Bistolen,0,2023-06-30T13:15:19Z
We love you babe girl 💗♥️😘 So so much!!!,Cinz L,0,2023-06-30T13:15:15Z
"omggg, ur amesome unnie!!!!!!!!!!",𝚒𝚖 𝚝𝚒𝚛𝚎𝚍 𝚘𝚏 𝚕𝚒𝚏𝚎~,0,2023-06-30T13:14:17Z
Yey!!!New vlog from Queen Jennie💗 Awesome collaboration of Jennie and Calvin Klein...Love the collection...She did great in the shoot...So breathtaking and captivating...Thank you Queen for sharing... Saranghaeyo😘,jAeeeee☆,2,2023-06-30T13:13:54Z
💜💜💜💜💜💜💜💜💜,Abun_95,0,2023-06-30T13:13:42Z
Love you jennie Stay strong ❤️,blink,0,2023-06-30T13:13:42Z
"WE LOVE YOU, Jennie❤ hope you can do everything you want, steps by steps, we will stay with you forever ❤🎉",Janet Lee,4,2023-06-30T13:13:38Z
Que bella jennie,jhanet cosme,0,2023-06-30T13:13:34Z
i’m always looking forward to your vlogs ! saranghaeee ❤️❤️❤️,aleyna,0,2023-06-30T13:13:23Z
제늬… 님.. ♡ 브이로그 올라올 때마다 넘무 행복해욥. ㅎㅎ  힐링되구요. 보는 것만으로도 좋스미다~!🤑 제니 님도 항상 행 복했으 면 좋갯 어요.,w w,1,2023-06-30T13:13:23Z
🤚I love you jennieee ❤️❤️,Maxie vinodhini Vinodhini,0,2023-06-30T13:13:23Z
Best rapper best vocalist best visual best dancer best ace best idol and best Jane,jichununki,2,2023-06-30T13:13:07Z
i love you so much Jennie. I'm afraid no one can understand it,astakalamangjan,1,2023-06-30T13:12:30Z
فتاتي الرائعة ❤️🫦💥,사랑해요,0,2023-06-30T13:12:23Z
BLINKS STREAM SOLO 1B FOR JENNIE,galiya,1,2023-06-30T13:12:17Z
Everyone love JENNIE,Anderson Diaz,2,2023-06-30T13:12:10Z
She is all rounder proud of you nini💖love you,noor,0,2023-06-30T13:12:01Z
WE LOVE YOU JENNIE KIM,galiya,0,2023-06-30T13:11:47Z
Yo feli porque en México uso 2 de sus colecciones de CK el beige y el azul🥰,Flores Dulce,0,2023-06-30T13:11:31Z
Jennie's natural beauty is so beautiful and just perfect in her own way.,chaegooo,0,2023-06-30T13:10:35Z
JENNIE😻😻,Luluk farrohah,0,2023-06-30T13:09:32Z
🥴,Nandhini Nandhu,0,2023-06-30T13:09:11Z
💗💗💗💗,Luluk farrohah,0,2023-06-30T13:09:01Z
Kim Jennie ❤❤❤❤,perla luna,0,2023-06-30T13:08:57Z
Love you,Palacio Gomez,0,2023-06-30T13:08:53Z
"Wow, it was an incredible campaign, everything looked beautiful and comfortable, as always you leave us that nice feeling of seeing you happy doing what you love. We're glad to see you like this Jennie, don't forget that BLINK will always be supporting you, we love you so much ❤",Yuki1623,57,2023-06-30T13:08:50Z
love you jennie💗💗💗,Luluk farrohah,0,2023-06-30T13:08:46Z
Jennie with Calvin Klein is the best You're so beautiful 🥰❤,Tatsuya,0,2023-06-30T13:08:20Z
내가 너무나 기다렸던 브이로그 드디어 볼수가있어서 넘 고마워 제니야~~~,Maddie,4,2023-06-30T13:07:50Z
Why do these idol starve themselves. Don't even look good this skinny. Hope she eats well and looks healthy and beautiful. Otherwise looking so skinny,ARUSHI SHARMA,1,2023-06-30T13:07:45Z
She doesn't starve herself y'all lobe bodyshaming skinny people some of us are naturally skinny too body positivité includes us too,JENNIE DESERVES LOVE,0,2023-06-30T13:23:47Z
"Jennie,  blink always with you. I love you💜💜💜",🌼Elina🌼,0,2023-06-30T13:07:43Z
Well spoken,👉 BUY YOUTUBE VIEWS 👉 Link in Bio,0,2023-06-30T13:07:30Z
I'm so addicted to you.❤😮,Thein Thein,0,2023-06-30T13:07:24Z
KIM JENNIEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE,BINH TRAN DUC,0,2023-06-30T13:07:22Z
오늘도 최고에욤 ㅠㅠ! 제니 진짜 늘 응원할게욤 ❤,BbKk,2,2023-06-30T13:07:22Z
"JENNIE - 100% VISUALS - 100% SWAG - 100% TALENT - 100% SLAY - 100% PASSION - 100% KIND - 100%",yasmine golli,2,2023-06-30T13:07:17Z
I love how consistent she is these days,Ziya’s archive,1,2023-06-30T13:07:07Z
Your collaboration with CK is amazing and I'm so proud of you. 🎉You're really all rounded idol. I love your designs especially your handwriting .❤❤,Thein Thein,2,2023-06-30T13:06:59Z
Jennie 🖤 ❤️,Jorge Garcia,0,2023-06-30T13:06:55Z
my love,yasmine golli,0,2023-06-30T13:06:37Z
I love you JENNIE💗💗💗💗💗❤️❤️❤️💗 stay safe and healthy🥰🥰🥰❤️❤️❤️,Nova Siddiqui,0,2023-06-30T13:06:28Z
we love jennie,Ayşe Sultan,0,2023-06-30T13:06:08Z
My favorite ❤,SanDar Moe,0,2023-06-30T13:06:04Z
So proud of you Jennie,jennie's gf,1,2023-06-30T13:05:46Z
You're amazing!,➢ꦿꦼ͜͡ᦋͥꫝͣꪮͫకᡶꪹꪖకꫝꫂ,0,2023-06-30T13:05:34Z
The prettiest girl ever,jennie's gf,0,2023-06-30T13:05:30Z
I love you jennie so much,jennie's gf,0,2023-06-30T13:05:19Z
i am so in love with this girl,mmm m,0,2023-06-30T13:05:09Z
안녕하세요,LIZZI-FUBELS,0,2023-06-30T13:05:04Z
always proud of you ❤️‍🩹,dasha ,0,2023-06-30T13:04:57Z
Queen Jennie,Treasure stole my heart,0,2023-06-30T13:04:36Z
재원,LIZZI-FUBELS,0,2023-06-30T13:04:25Z
The prettiest woman,Treasure stole my heart,0,2023-06-30T13:04:23Z
진짜 예쁘다,rblt,1,2023-06-30T13:04:19Z
Jennie I love you,Treasure stole my heart,0,2023-06-30T13:04:15Z
I love you Jennie❤,Just Me,0,2023-06-30T13:04:09Z
Truly an IT girl💅🏻,Joyyyy,0,2023-06-30T13:04:00Z
Jennie you are so beautiful and talented I love you so much 💗,skuurrip,0,2023-06-30T13:03:59Z
니니가 너무 자랑스러워,LIZZI-FUBELS,0,2023-06-30T13:03:57Z
Manduuuuu 🖤💗🖤💗,M A K K I,0,2023-06-30T13:03:55Z
Jennie tidak pernah mengecewakn,Bayu Yudistira,0,2023-06-30T13:03:45Z
누가 제니 드라마 이름좀 알려주세요?,LIZZI-FUBELS,0,2023-06-30T13:03:02Z
I LOVE U WIFE,Alice Martins,0,2023-06-30T13:03:01Z
💞💞💞💞💞,Ella Idris,0,2023-06-30T13:02:50Z
hayatimin anlami,Ayşe Sultan,0,2023-06-30T13:02:44Z
I love you Jennie Ruby Jane Kim💖💖💖,Bam,0,2023-06-30T13:02:34Z
I love you my cute sexy jennie unnie ❤❤❤❤❤,Subrata Karmakar,0,2023-06-30T13:02:14Z
PLS JENNIE UPLOAD MORE AND MORE IT'S SUCH A GIFT FOR US 😁💕💕💕,It's just me,0,2023-06-30T13:01:23Z
"Your vlog is like a cure for me because watching it makes all my pressure and fatigue disappear. 😊 And I feel Jennie's warmth and sweetness behind the scenes❤️ , I love you when you are you and I'm always proud of Jennie.🥰❤️   I love you my Nini.💙",ohuynhuw,6,2023-06-30T13:00:57Z
I love you nini,Bayu Yudistira,2,2023-06-30T13:00:37Z
QUEEN LAZY,Jix Ahaoo,0,2023-06-30T13:00:13Z
Jennie kim🔥🔥🔥,Bayu Yudistira,1,2023-06-30T13:00:06Z
cok seviyorum birtanemi,Ayşe Sultan,0,2023-06-30T13:00:06Z
Who supports Jenny?,au_oe,0,2023-06-30T13:00:02Z
Meee,LIZZI-FUBELS,0,2023-06-30T13:03:37Z
We are so proud of your achievements Nini. We see you trusting your intuition is so beautiful to see. We see you in every detail of this collection. The result was really incredible. Congratulations! 💜💜,Simone Batista,3,2023-06-30T13:00:00Z
blackpink can’t lose jennie ❤,Vienne,0,2023-06-30T13:00:00Z
Hello Jennie..🖤💕,Avreeta7🖤,1,2023-06-30T12:59:31Z
Jennie your angel and so pretty you Mike me happy win i see your face and you're smile,latina,2,2023-06-30T12:59:20Z
Beautiful Jennie ꒰⁠⑅⁠ᵕ⁠༚⁠ᵕ⁠꒱⁠˖⁠♡,ADRITI,1,2023-06-30T12:59:09Z
우왕 나도 화보 촬영 해보고싶다아아앙❣,🌸 꽃혜 TV 🌸,1,2023-06-30T12:58:45Z
Blink with you jennie❤❤❤❤,latina,0,2023-06-30T12:58:06Z
제니~~~~❤,리꼬 언냐,0,2023-06-30T12:58:04Z
"Jenn, please extend the duration of the vlog, because blink really enjoys the vlogs that you always giving for us. We are always waiting for the good news from you and please update frequently on YouTube or Instagram. Blink love you.. 🥰💜💛💚",Fandirra Ayu,2,2023-06-30T12:57:57Z
STREAM SOLO BY JENNIE!,roar,0,2023-06-30T12:57:48Z
LOVE YOU NINI<3,cheeseburger’sh0e,0,2023-06-30T12:57:40Z
Jennie is so cute and sexy at the same time🥵🥰,Rima Amelia,0,2023-06-30T12:57:33Z
Jennie onnie ❤❤,Novita Mangala,0,2023-06-30T12:57:28Z
Love you Jennie sexy,Desiree Henneman,1,2023-06-30T12:57:14Z
I LOVE YOU JENNNIE💜YOUR SMILE IS SOOOOO PRETTY🤍you are AMAZING💭and you collection is SOOOOO PRETTY🖤(but you are more😹)ENJOY YOUR LIFE🫶🏻and be HAPPY🌷Because you make me HAPPY every DAY💓You are an AMAZING person🫶🏻🫶🏻LOVE YOUUUUU SOOOOOOI MUCH🤍💜,M,1,2023-06-30T12:57:10Z
وقلبسسي الي يصور اموححههه💋😔,Sohee,1,2023-06-30T12:57:02Z
Jennie Ruby Jane es maravillosa ╰⁠(⁠＾⁠3⁠＾⁠)⁠╯,pecesillo97,3,2023-06-30T12:56:34Z
I love you Jennie!!! From INDIA!<3333,Dinesh Babu,1,2023-06-30T12:56:28Z
I love you jennie ❤❤❤❤,latina,0,2023-06-30T12:55:57Z
I love you jennieyahh❤❤❤,Dianna  Elariosa,0,2023-06-30T12:55:54Z
I will support you jennie no matter what.. Please keep safe always baby..,Dhezyang,0,2023-06-30T12:55:34Z
Amei a tumb,sunmari,0,2023-06-30T12:55:28Z
너무 귀여운 제니 ...당신은 정말 재능이 많습니다 ..너의 귀여움😍과 너의 화끈한 모습을 감당할 수 없어 ❤,Bornblink__🖤💝,1,2023-06-30T12:55:26Z
Love you Jennie ❤❤❤❤,Desiree Henneman,1,2023-06-30T12:55:09Z
"JENNIE tiene una figura hermosa ,toda una top model !",leima katy,4,2023-06-30T12:54:58Z
"You are the most brilliant, talented, hard working woman, definitely you were destined for the screen, love u",Gabriela Montes López,1,2023-06-30T12:54:46Z
"Nini, I love you 😘",AMM,0,2023-06-30T12:54:04Z
your smile always makes my day you are very beautiful and perfect in everything and Iwant to tell you somthing don't take care to hate comments because me and other bliks we love you and we don't want to see you sad and we want to make you happy as you do love very much for ever☺🥺💗,𝐣𝐞𝐧𝐧𝐢𝐞ᵏⁱᵐ🇰🇷,0,2023-06-30T12:53:32Z
que hermosa eres Jennie 💖 me encantó la colaboración con CK..!,dont,3,2023-06-30T12:52:51Z
Jennie hollywood star and kpop idols queen ❤💂👸💂❤❤,asma boumendjel,0,2023-06-30T12:52:17Z
Body goals,J 🌸,0,2023-06-30T12:52:09Z
Красотка ❤❤❤❤❤,SVETA_OMG,0,2023-06-30T12:51:44Z
Our lovely Jendeuk <3333,Daniela Kim Pablo,0,2023-06-30T12:51:43Z
Haters gonna hate and queen jennie gonna slay 🔥🔥❤,asma boumendjel,0,2023-06-30T12:51:18Z
I love Jennie so much ❤❤❤❤,trúc nguyễn,0,2023-06-30T12:51:02Z
🧚🏻🦋,La lisa Manoban,0,2023-06-30T12:50:54Z
1:59 I'm so excited 영어목소리 ㄹㅇ 치인다..,burger cheese,4,2023-06-30T12:50:51Z
제니 목소리 개좋아요 진짜…🫠,콩알,0,2023-06-30T14:28:13Z
My bias ❤ Best rapper Best visual Best vocal Best actor She is top of the top number one in blackpink im obsessed 😮😮❤❤,asma boumendjel,3,2023-06-30T12:50:19Z
SHE IS SO PRETTY AND PERFECT 💙!,naklãiny Gabrielly,0,2023-06-30T12:50:09Z
TRUE TALENT!,Ristiya Nurul Kusuma,1,2023-06-30T12:49:54Z
Hii l am a big fan of you,Rosalieburgessbelle,0,2023-06-30T12:49:51Z
"sister, i really love all from this video",ryuzzyen,0,2023-06-30T12:49:39Z
"Proud of you, my love. Always so beautiful and talented, keep it up. Many of us are happy for you and we love you.",Dylan,0,2023-06-30T12:49:38Z
Love you Jennie ❤,xoxo,0,2023-06-30T12:49:32Z
Thumbnail is just damn,Dipika Show,0,2023-06-30T12:49:24Z
The love of my life😍❤,Maria Vera,0,2023-06-30T12:49:03Z
젠득이 브이로그 소중해,burger cheese,0,2023-06-30T12:48:59Z
love u jen 💗,x,0,2023-06-30T12:48:59Z
SIS U R REALLY SHININGFGGG,ryuzzyen,0,2023-06-30T12:48:57Z
Awesome 😊,MrsSandyCandy,0,2023-06-30T12:48:45Z
Seni çok seviyorum jennie  TÜRK BLİNK,Seher Dalkılıç,0,2023-06-30T12:48:42Z
Jennie i love u,Febri ds,0,2023-06-30T12:48:29Z
her charisma 🔥,me😸w X m🥟ndu,0,2023-06-30T12:48:04Z
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,لوجين خالد,0,2023-06-30T12:48:01Z
I love you jennie forever <3,J 🌸,0,2023-06-30T12:47:50Z
DONDE SEA SEA CON CUALQUIERA DONDE QUIERAS PAPI VOY,seveonx,0,2023-06-30T12:47:49Z
We will always support you jennie ♥♥♥🙌💞💕,asma boumendjel,0,2023-06-30T12:47:24Z
so cuteeee💚💚💚,𝘑𝘦𝘰𝘯 𝘕𝘪𝘳𝘪𝘪𝘯,1,2023-06-30T12:47:24Z
Jennie is the best!!!! 🙌🙌🙌🙌🙌,Kenny Thai,0,2023-06-30T12:47:08Z
Jennie siempre linda ❤🔥😻😽,Tormenta2.0 ⛈,6,2023-06-30T12:47:05Z
Slay 🔥,Jeennie22,0,2023-06-30T12:46:43Z
Jennie I love you!!!,_jujuxxz,0,2023-06-30T12:46:31Z
드라이브 브이로그 해줬음 좋겠당,YH K,2,2023-06-30T12:46:31Z
헐 이거 ㅇㅈ!!!,콩알,1,2023-06-30T14:28:36Z
HOW ARE YOU THAT BEAUTIFUL,seveonx,0,2023-06-30T12:46:27Z
Jennie is perfect in everything,faby s,1,2023-06-30T12:46:10Z
Jennie 100% Dance 100% Visual 100% Swag 100% Vocal 100% Talent 100% Jennie hits every things,Pawan Kumar,32,2023-06-30T12:46:09Z
Te amo jen <3,Eliza Mendéz,0,2023-06-30T12:45:19Z
So hot unni❤,Leen Kim,0,2023-06-30T12:45:06Z
Love you jendukiee,Muugii Ganaa,0,2023-06-30T12:45:01Z
Jennie you are the best love you so much I will always support you and Blackpink ❤❤❤,Zoe Blackpink🖤💗,1,2023-06-30T12:44:51Z
넘넘기엽고사랑스럽고아름답고..넘소듕해..알러뷰쏘머치🫶🏻,-ˋˏ 두둥 ˎˊ-,1,2023-06-30T12:44:46Z
"Girls don't want boyfriend, they want Jennie Kim's figure 🛐",Ritu Mishra,1,2023-06-30T12:44:35Z
So cutr,Shahnaz Alizadeh,0,2023-06-30T12:44:33Z
The queen of Calvin Klein! ❤️,Ritu Mishra,0,2023-06-30T12:43:59Z
♥️♥️♥️♥️,Aldybean,0,2023-06-30T12:43:55Z
Big fan from India we love you so much 💗 come one time India we wait for you India India India India India India India India India India,letcrazy_with_bebo,0,2023-06-30T12:43:53Z
중간에 초록 후드 뭐임? 진심 대학생 훈녀 선밴줄 ㄷㄷ ㅈㄴ 이뻐,뇽뇽,1,2023-06-30T12:43:48Z
All the looks are 🔥🔥🔥,Aquaries 30,0,2023-06-30T12:43:40Z
"제니는 너무 예쁘고 섹시하지만 그녀의 가장 사랑스러운 점은 그녀가 항상 그랬음에도 불구하고 그녀가 얼마나 친절했는지입니다. 그녀는 항상 겸손하고 매우 친절했습니다. 나는 당신을 영원히 응원합니다 언니, 바쁜 일정에도 불구하고 다른 멋진 동영상 블로그에 감사합니다. 가장 멋진 아이돌",Jessica Katwal,2,2023-06-30T12:43:17Z
"I will support you forever. I love you Jenny. No matter how many people hate you, I will always love you",OT4&OT7,0,2023-06-30T12:43:10Z
so cute,hue nguyen,0,2023-06-30T12:43:05Z
💋🫂,변영진,0,2023-06-30T12:43:03Z
Jennie is the only gen 3 idols with sexiness aura.,dandie icasama,0,2023-06-30T12:42:55Z
BEBEGİM VLOG ATMISSSSSSSSSSSSSSSSSSSSSSSSSS,`•Twiceswedit•,0,2023-06-30T12:42:48Z
Her tan skin is serving ❤ love the golden tone so cute,Psychic,0,2023-06-30T12:42:28Z
"I'm not even a blink but I can't help but love jennies vibe, hope she makes more vlogs",dark femme,5,2023-06-30T12:42:19Z
Türkiyeden Jennie'ye ❤  I Love You Jennie   Canım biasimmm❤❤🎉🎉,BlackHiraツ,1,2023-06-30T12:42:13Z
나는 당신이 첫 번째 부분에서 구부리는 방식을 사랑하고 드레스를 사랑합니다. 보라색 드레스도 있었으면 좋겠습니다.,Wazeeda,0,2023-06-30T12:41:49Z
